#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
75,06/28/2021 08:00:00,35.40,87.08,32.96,,
76,06/28/2021 08:30:00,35.45,88.08,33.22,,
77,06/28/2021 09:00:00,35.55,89.76,33.65,,
78,06/28/2021 09:30:00,35.30,91.31,33.72,,
79,06/28/2021 10:00:00,34.23,91.35,32.66,,
80,06/28/2021 10:30:00,34.21,90.16,32.41,,
81,06/28/2021 11:00:00,34.27,90.08,32.45,,
82,06/28/2021 11:30:00,31.94,84.19,28.97,,
83,06/28/2021 12:00:00,33.13,88.48,31.00,,
84,06/28/2021 12:30:00,33.81,86.85,31.35,,
85,06/28/2021 13:00:00,34.02,88.02,31.79,,
86,06/28/2021 13:30:00,34.19,89.55,32.26,,
87,06/28/2021 14:00:00,34.24,90.20,32.45,,
88,06/28/2021 14:30:00,34.24,90.66,32.54,,
89,06/28/2021 15:00:00,34.30,90.97,32.65,,
90,06/28/2021 15:30:00,34.35,89.49,32.41,,
91,06/28/2021 16:00:00,34.35,89.04,32.32,,
92,06/28/2021 16:30:00,34.34,88.89,32.28,,
93,06/28/2021 17:00:00,34.36,88.65,32.25,,
94,06/28/2021 17:30:00,34.36,89.08,32.34,,
95,06/28/2021 18:00:00,34.35,88.82,32.28,,
96,06/28/2021 18:30:00,34.36,91.60,32.84,,
97,06/28/2021 19:00:00,34.36,92.64,33.04,,
98,06/28/2021 19:30:00,34.34,92.67,33.02,,
99,06/28/2021 20:00:00,34.29,91.79,32.80,,
100,06/28/2021 20:30:00,34.27,92.42,32.91,,
101,06/28/2021 21:00:00,34.25,92.53,32.91,,
102,06/28/2021 21:30:00,34.52,89.75,32.63,,
103,06/28/2021 22:00:00,35.14,92.73,33.83,,
104,06/28/2021 22:30:00,35.05,94.45,34.07,,
105,06/28/2021 23:00:00,35.05,94.83,34.14,,
106,06/28/2021 23:30:00,35.06,95.00,34.18,,
107,06/29/2021 00:00:00,35.07,95.06,34.20,,
108,06/29/2021 00:30:00,35.04,94.86,34.13,,
109,06/29/2021 01:00:00,35.00,94.55,34.04,,
110,06/29/2021 01:30:00,35.05,93.97,33.97,,
111,06/29/2021 02:00:00,35.04,93.29,33.83,,
112,06/29/2021 02:30:00,34.99,92.70,33.68,,
113,06/29/2021 03:00:00,34.99,92.21,33.58,,
114,06/29/2021 03:30:00,34.97,91.94,33.51,,
115,06/29/2021 04:00:00,34.96,91.62,33.43,,
116,06/29/2021 04:30:00,34.98,91.54,33.44,,
117,06/29/2021 05:00:00,34.96,91.47,33.41,,
118,06/29/2021 05:30:00,34.97,91.42,33.41,,
119,06/29/2021 06:00:00,35.00,91.52,33.46,,
120,06/29/2021 06:30:00,34.94,90.77,33.25,,
121,06/29/2021 07:00:00,34.96,89.67,33.05,,
122,06/29/2021 07:30:00,35.00,89.71,33.10,,
123,06/29/2021 08:00:00,35.01,91.04,33.38,,
124,06/29/2021 08:30:00,35.03,91.63,33.50,,
125,06/29/2021 09:00:00,35.03,91.91,33.56,,
126,06/29/2021 09:30:00,34.92,93.46,33.75,,
127,06/29/2021 10:00:00,34.18,93.82,33.08,,
128,06/29/2021 10:30:00,34.12,87.96,31.88,,
129,06/29/2021 11:00:00,34.18,85.07,31.35,,
130,06/29/2021 11:30:00,32.00,88.24,29.85,,
131,06/29/2021 12:00:00,32.59,90.55,30.88,,
132,06/29/2021 12:30:00,33.85,79.14,29.76,,
133,06/29/2021 13:00:00,34.14,74.07,28.88,,
134,06/29/2021 13:30:00,34.27,72.70,28.70,,
135,06/29/2021 14:00:00,34.34,72.49,28.71,,
136,06/29/2021 14:30:00,34.34,71.64,28.50,,
137,06/29/2021 15:00:00,34.35,71.73,28.54,,
138,06/29/2021 15:30:00,34.36,72.04,28.62,,
139,06/29/2021 16:00:00,34.38,71.65,28.55,,
140,06/29/2021 16:30:00,34.40,71.82,28.61,,
141,06/29/2021 17:00:00,34.42,72.14,28.71,,
142,06/29/2021 17:30:00,34.32,72.42,28.67,,
143,06/29/2021 18:00:00,34.39,71.29,28.47,,
144,06/29/2021 18:30:00,34.37,71.36,28.47,,
145,06/29/2021 19:00:00,34.40,71.48,28.53,,
146,06/29/2021 19:30:00,34.37,70.78,28.33,,
147,06/29/2021 20:00:00,34.37,71.33,28.46,,
148,06/29/2021 20:30:00,34.37,71.28,28.45,,
149,06/29/2021 21:00:00,34.38,71.30,28.46,,
150,06/29/2021 21:30:00,34.80,72.33,29.11,,
151,06/29/2021 22:00:00,35.77,72.04,29.97,,
152,06/29/2021 22:30:00,35.59,70.86,29.52,,
153,06/29/2021 23:00:00,35.63,69.66,29.25,,
154,06/29/2021 23:30:00,35.59,68.26,28.87,,
155,06/30/2021 00:00:00,35.60,68.67,28.98,,
156,06/30/2021 00:30:00,35.55,67.64,28.67,,
157,06/30/2021 01:00:00,35.54,66.52,28.37,,
158,06/30/2021 01:30:00,35.55,66.44,28.36,,
159,06/30/2021 02:00:00,35.55,66.93,28.49,,
160,06/30/2021 02:30:00,35.57,66.98,28.52,,
161,06/30/2021 03:00:00,35.59,66.85,28.51,,
162,06/30/2021 03:30:00,35.57,67.01,28.53,,
163,06/30/2021 04:00:00,35.56,66.50,28.38,,
164,06/30/2021 04:30:00,35.55,66.71,28.43,,
165,06/30/2021 05:00:00,35.56,66.84,28.47,,
166,06/30/2021 05:30:00,35.53,65.07,27.98,,
167,06/30/2021 06:00:00,35.54,65.77,28.17,,
168,06/30/2021 06:30:00,35.57,67.66,28.70,,
169,06/30/2021 07:00:00,35.60,69.93,29.30,,
170,06/30/2021 07:30:00,35.68,70.72,29.56,,
171,06/30/2021 08:00:00,35.67,71.04,29.63,,
172,06/30/2021 08:30:00,35.66,69.27,29.19,,
173,06/30/2021 09:00:00,35.66,68.44,28.98,,
174,06/30/2021 09:30:00,35.18,68.52,28.54,,
175,06/30/2021 10:00:00,29.85,97.15,29.38,,
176,06/30/2021 10:30:00,31.64,93.62,30.52,,
177,06/30/2021 11:00:00,32.55,95.60,31.80,,
178,06/30/2021 11:30:00,33.07,94.68,32.15,,
179,06/30/2021 12:00:00,33.44,94.70,32.51,,
180,06/30/2021 12:30:00,33.96,94.19,32.94,,
181,06/30/2021 13:00:00,34.08,93.42,32.91,,
182,06/30/2021 13:30:00,34.16,93.14,32.93,,
183,06/30/2021 14:00:00,34.20,93.60,33.06,,
184,06/30/2021 14:30:00,34.23,93.42,33.06,,
185,06/30/2021 15:00:00,34.27,93.28,33.08,,
186,06/30/2021 15:30:00,34.25,93.29,33.06,,
187,06/30/2021 16:00:00,34.30,93.46,33.13,,
188,06/30/2021 16:30:00,34.26,93.23,33.06,,
189,06/30/2021 17:00:00,34.27,93.42,33.10,,
190,06/30/2021 17:30:00,34.26,93.01,33.01,,
191,06/30/2021 18:00:00,34.23,93.08,32.99,,
192,06/30/2021 18:30:00,34.30,93.31,33.10,,
193,06/30/2021 19:00:00,34.45,95.02,33.58,,
194,06/30/2021 19:30:00,34.51,95.29,33.69,,
195,06/30/2021 20:00:00,34.50,95.18,33.66,,
196,06/30/2021 20:30:00,34.51,95.01,33.64,,
197,06/30/2021 21:00:00,34.49,94.66,33.55,,
198,06/30/2021 21:30:00,34.57,95.79,33.85,,
199,06/30/2021 22:00:00,35.09,96.84,34.56,,
200,06/30/2021 22:30:00,35.11,97.00,34.61,,
201,06/30/2021 23:00:00,35.10,97.02,34.60,,
202,06/30/2021 23:30:00,35.07,96.68,34.51,,
203,07/01/2021 00:00:00,35.05,96.35,34.43,,
204,07/01/2021 00:30:00,34.96,96.03,34.28,,
205,07/01/2021 01:00:00,34.90,95.82,34.18,,
206,07/01/2021 01:30:00,34.85,95.67,34.11,,
207,07/01/2021 02:00:00,34.88,95.62,34.12,,
208,07/01/2021 02:30:00,34.85,95.60,34.09,,
209,07/01/2021 03:00:00,34.85,95.41,34.06,,
210,07/01/2021 03:30:00,34.81,95.51,34.03,,
211,07/01/2021 04:00:00,34.85,95.38,34.05,,
212,07/01/2021 04:30:00,34.85,95.69,34.11,,
213,07/01/2021 05:00:00,34.92,96.37,34.30,,
214,07/01/2021 05:30:00,34.95,96.60,34.38,,
215,07/01/2021 06:00:00,34.91,96.21,34.26,,
216,07/01/2021 06:30:00,34.86,95.54,34.09,,
217,07/01/2021 07:00:00,34.90,95.53,34.12,,
218,07/01/2021 07:30:00,34.84,95.34,34.03,,
219,07/01/2021 08:00:00,35.03,94.90,34.13,,
220,07/01/2021 08:30:00,34.88,94.97,33.99,,
221,07/01/2021 09:00:00,34.84,95.04,33.98,,
222,07/01/2021 09:30:00,34.56,90.17,32.76,,
223,07/01/2021 10:00:00,33.71,90.31,31.94,,
224,07/01/2021 10:30:00,29.97,94.45,29.02,,
225,07/01/2021 11:00:00,32.11,91.45,30.58,,
226,07/01/2021 11:30:00,32.58,90.13,30.79,,
227,07/01/2021 12:00:00,32.83,89.47,30.91,,
228,07/01/2021 12:30:00,32.93,89.16,30.95,,
229,07/01/2021 13:00:00,33.00,88.97,30.97,,
230,07/01/2021 13:30:00,33.02,89.10,31.02,,
231,07/01/2021 14:00:00,33.04,88.90,31.00,,
232,07/01/2021 14:30:00,33.05,88.87,31.01,,
233,07/01/2021 15:00:00,33.12,88.94,31.09,,
234,07/01/2021 15:30:00,33.15,89.54,31.24,,
235,07/01/2021 16:00:00,33.31,91.32,31.74,,
236,07/01/2021 16:30:00,33.43,91.36,31.87,,
237,07/01/2021 17:00:00,33.47,90.86,31.81,,
238,07/01/2021 17:30:00,33.43,90.74,31.75,,
239,07/01/2021 18:00:00,33.40,91.24,31.81,,
240,07/01/2021 18:30:00,33.43,91.04,31.80,,
241,07/01/2021 19:00:00,33.43,90.96,31.79,,
242,07/01/2021 19:30:00,33.46,91.01,31.83,,
243,07/01/2021 20:00:00,33.45,91.07,31.83,,
244,07/01/2021 20:30:00,33.46,91.84,31.99,,
245,07/01/2021 21:00:00,33.47,91.15,31.87,,
246,07/01/2021 21:30:00,33.64,92.31,32.26,,
247,07/01/2021 22:00:00,34.27,92.22,32.87,,
248,07/01/2021 22:30:00,34.32,92.05,32.88,,
249,07/01/2021 23:00:00,34.38,91.94,32.93,,
250,07/01/2021 23:30:00,34.34,91.49,32.79,,
251,07/02/2021 00:00:00,34.26,91.31,32.69,,
252,07/02/2021 00:30:00,34.18,90.47,32.44,,
253,07/02/2021 01:00:00,34.10,90.64,32.39,,
254,07/02/2021 01:30:00,34.07,90.37,32.31,,
255,07/02/2021 02:00:00,34.04,90.28,32.26,,
256,07/02/2021 02:30:00,34.01,90.13,32.20,,
257,07/02/2021 03:00:00,33.99,89.94,32.14,,
258,07/02/2021 03:30:00,34.03,90.46,32.28,,
259,07/02/2021 04:00:00,34.06,90.71,32.37,,
260,07/02/2021 04:30:00,34.09,90.82,32.42,,
261,07/02/2021 05:00:00,34.07,90.51,32.34,,
262,07/02/2021 05:30:00,34.03,90.34,32.26,,
263,07/02/2021 06:00:00,34.02,90.43,32.27,,
264,07/02/2021 06:30:00,34.07,90.64,32.36,,
265,07/02/2021 07:00:00,34.08,90.75,32.39,,
266,07/02/2021 07:30:00,34.16,90.41,32.40,,
267,07/02/2021 08:00:00,34.12,90.73,32.43,,
268,07/02/2021 08:30:00,34.15,90.31,32.37,,
269,07/02/2021 09:00:00,34.15,90.40,32.39,,
270,07/02/2021 09:30:00,28.68,83.00,25.53,,
271,07/02/2021 10:00:00,31.41,94.92,30.54,,
272,07/02/2021 10:30:00,33.76,93.49,32.61,,
273,07/02/2021 11:00:00,34.41,92.81,33.12,,
274,07/02/2021 11:30:00,34.85,88.32,32.68,,
275,07/02/2021 12:00:00,35.03,87.05,32.59,,
276,07/02/2021 12:30:00,35.11,86.85,32.63,,
277,07/02/2021 13:00:00,35.15,87.17,32.74,,
278,07/02/2021 13:30:00,35.22,86.48,32.66,,
279,07/02/2021 14:00:00,35.25,86.53,32.70,,
280,07/02/2021 14:30:00,35.23,85.97,32.56,,
281,07/02/2021 15:00:00,35.25,86.11,32.61,,
282,07/02/2021 15:30:00,35.26,86.47,32.70,,
283,07/02/2021 16:00:00,35.30,86.05,32.65,,
284,07/02/2021 16:30:00,35.31,86.24,32.70,,
285,07/02/2021 17:00:00,35.26,86.36,32.67,,
286,07/02/2021 17:30:00,35.28,86.90,32.81,,
287,07/02/2021 18:00:00,35.30,87.89,33.03,,
288,07/02/2021 18:30:00,35.31,89.38,33.34,,
289,07/02/2021 19:00:00,35.30,88.81,33.22,,
290,07/02/2021 19:30:00,35.28,88.42,33.12,,
291,07/02/2021 20:00:00,35.26,88.23,33.06,,
292,07/02/2021 20:30:00,35.23,87.34,32.84,,
293,07/02/2021 21:00:00,35.21,87.84,32.93,,
294,07/02/2021 21:30:00,35.44,92.08,34.00,,
295,07/02/2021 22:00:00,35.82,92.69,34.49,,
296,07/02/2021 22:30:00,35.68,91.71,34.17,,
297,07/02/2021 23:00:00,35.60,90.49,33.85,,
298,07/02/2021 23:30:00,35.68,89.90,33.81,,
299,07/03/2021 00:00:00,35.67,90.67,33.95,,
300,07/03/2021 00:30:00,35.60,89.35,33.62,,
301,07/03/2021 01:00:00,35.48,88.96,33.42,,
302,07/03/2021 01:30:00,35.48,88.87,33.40,,
303,07/03/2021 02:00:00,35.43,88.53,33.29,,
304,07/03/2021 02:30:00,35.44,88.33,33.26,,
305,07/03/2021 03:00:00,35.42,88.46,33.26,,
306,07/03/2021 03:30:00,35.42,88.46,33.26,,
307,07/03/2021 04:00:00,35.44,88.58,33.31,,
308,07/03/2021 04:30:00,35.44,89.07,33.41,,
309,07/03/2021 05:00:00,35.47,88.79,33.37,,
310,07/03/2021 05:30:00,35.44,88.60,33.31,,
311,07/03/2021 06:00:00,35.41,88.38,33.24,,
312,07/03/2021 06:30:00,35.43,88.30,33.24,,
313,07/03/2021 07:00:00,35.43,88.62,33.31,,
314,07/03/2021 07:30:00,35.45,88.55,33.31,,
315,07/03/2021 08:00:00,35.50,88.89,33.42,,
316,07/03/2021 08:30:00,35.45,87.88,33.18,,
317,07/03/2021 09:00:00,35.44,88.15,33.22,,
318,07/03/2021 09:30:00,35.33,84.89,32.43,,
319,07/03/2021 10:00:00,34.85,86.04,32.21,,
320,07/03/2021 10:30:00,34.92,86.58,32.38,,
321,07/03/2021 11:00:00,30.02,87.84,27.81,,
322,07/03/2021 11:30:00,34.12,71.73,28.32,,
323,07/03/2021 12:00:00,34.62,69.42,28.23,,
324,07/03/2021 12:30:00,34.80,70.61,28.69,,
325,07/03/2021 13:00:00,34.89,71.68,29.04,,
326,07/03/2021 13:30:00,34.93,71.53,29.04,,
327,07/03/2021 14:00:00,34.97,72.29,29.27,,
328,07/03/2021 14:30:00,34.99,72.37,29.31,,
329,07/03/2021 15:00:00,34.96,73.46,29.54,,
330,07/03/2021 15:30:00,34.99,73.89,29.67,,
331,07/03/2021 16:00:00,35.00,73.50,29.59,,
332,07/03/2021 16:30:00,35.03,73.63,29.64,,
333,07/03/2021 17:00:00,35.03,73.74,29.66,,
334,07/03/2021 17:30:00,34.99,73.10,29.48,,
335,07/03/2021 18:00:00,34.96,73.31,29.50,,
336,07/03/2021 18:30:00,34.93,75.45,29.97,,
337,07/03/2021 19:00:00,34.94,76.04,30.12,,
338,07/03/2021 19:30:00,34.95,75.96,30.11,,
339,07/03/2021 20:00:00,34.93,74.66,29.79,,
340,07/03/2021 20:30:00,34.90,74.01,29.60,,
341,07/03/2021 21:00:00,34.88,74.19,29.63,,
342,07/03/2021 21:30:00,35.24,72.57,29.59,,
343,07/03/2021 22:00:00,35.84,72.34,30.11,,
344,07/03/2021 22:30:00,35.68,72.26,29.94,,
345,07/03/2021 23:00:00,35.71,71.55,29.80,,
346,07/03/2021 23:30:00,35.71,70.31,29.49,,
347,07/04/2021 00:00:00,35.72,68.16,28.96,,
348,07/04/2021 00:30:00,35.67,66.11,28.39,,
349,07/04/2021 01:00:00,35.62,65.18,28.09,,
350,07/04/2021 01:30:00,35.63,65.46,28.18,,
351,07/04/2021 02:00:00,35.64,64.95,28.05,,
352,07/04/2021 02:30:00,35.60,64.53,27.91,,
353,07/04/2021 03:00:00,35.64,64.90,28.04,,
354,07/04/2021 03:30:00,35.62,65.43,28.16,,
355,07/04/2021 04:00:00,35.60,65.88,28.26,,
356,07/04/2021 04:30:00,35.60,65.77,28.24,,
357,07/04/2021 05:00:00,35.63,64.96,28.04,,
358,07/04/2021 05:30:00,35.59,63.94,27.74,,
359,07/04/2021 06:00:00,35.59,64.34,27.85,,
360,07/04/2021 06:30:00,35.58,64.18,27.79,,
361,07/04/2021 07:00:00,35.57,64.60,27.90,,
362,07/04/2021 07:30:00,35.56,67.61,28.67,,
363,07/04/2021 08:00:00,35.62,70.17,29.37,,
364,07/04/2021 08:30:00,35.67,70.61,29.53,,
365,07/04/2021 09:00:00,35.69,68.64,29.06,,
366,07/04/2021 09:30:00,29.32,89.46,27.44,,
367,07/04/2021 10:00:00,25.80,96.05,25.16,,
368,07/04/2021 10:30:00,24.79,95.53,24.06,,
369,07/04/2021 11:00:00,24.64,93.45,23.55,,
370,07/04/2021 11:30:00,24.53,91.99,23.17,,
371,07/04/2021 12:00:00,24.41,91.04,22.88,,
372,07/04/2021 12:30:00,24.43,90.17,22.74,,
373,07/04/2021 13:00:00,24.44,89.65,22.66,,
374,07/04/2021 13:30:00,24.40,89.27,22.54,,
375,07/04/2021 14:00:00,24.46,58.78,15.89,,
376,07/04/2021 14:30:00,24.30,54.86,14.66,,
377,07/04/2021 15:00:00,24.41,53.58,14.40,,
378,07/04/2021 15:30:00,24.47,53.65,14.48,,
379,07/04/2021 16:00:00,24.51,50.42,13.56,,
380,07/04/2021 16:30:00,24.60,58.82,16.03,,
381,07/04/2021 17:00:00,24.55,60.65,16.46,,
382,07/04/2021 17:30:00,24.51,61.40,16.62,,
383,07/04/2021 18:00:00,24.57,50.70,13.69,,
384,07/04/2021 18:30:00,24.57,56.52,15.38,,
385,07/04/2021 19:00:00,24.53,52.85,14.29,,
386,07/04/2021 19:30:00,24.57,48.99,13.16,,
387,07/04/2021 20:00:00,24.59,46.57,12.41,,
388,07/04/2021 20:30:00,24.63,46.74,12.50,,
389,07/04/2021 21:00:00,24.60,46.68,12.46,,
390,07/04/2021 21:30:00,24.66,46.66,12.51,,
391,07/04/2021 22:00:00,24.63,47.18,12.65,,
392,07/04/2021 22:30:00,24.66,46.96,12.61,,
393,07/04/2021 23:00:00,24.62,46.41,12.39,,
394,07/04/2021 23:30:00,24.66,46.30,12.39,,
395,07/05/2021 00:00:00,24.66,46.53,12.47,,
396,07/05/2021 00:30:00,24.64,46.80,12.53,,
397,07/05/2021 01:00:00,24.69,46.73,12.55,,
398,07/05/2021 01:30:00,24.69,46.30,12.41,,
399,07/05/2021 02:00:00,24.62,46.01,12.25,,
400,07/05/2021 02:30:00,24.63,45.85,12.21,,
401,07/05/2021 03:00:00,24.63,45.73,12.17,,
402,07/05/2021 03:30:00,24.63,45.61,12.13,,
403,07/05/2021 04:00:00,24.61,45.59,12.11,,
404,07/05/2021 04:30:00,24.56,45.53,12.04,,
405,07/05/2021 05:00:00,24.59,45.48,12.05,,
406,07/05/2021 05:30:00,24.62,45.31,12.02,,
407,07/05/2021 06:00:00,24.63,45.30,12.03,,
408,07/05/2021 06:30:00,24.63,45.62,12.14,,
409,07/05/2021 07:00:00,24.53,46.84,12.44,,
410,07/05/2021 07:30:00,24.33,48.06,12.66,,
411,07/05/2021 08:00:00,24.19,48.81,12.76,,
412,07/05/2021 08:30:00,24.11,48.73,12.66,,
413,07/05/2021 09:00:00,23.99,49.47,12.78,,
414,07/05/2021 09:30:00,23.98,49.56,12.80,,
415,07/05/2021 10:00:00,23.88,49.11,12.57,,
416,07/05/2021 10:30:00,23.95,50.26,12.99,,
417,07/05/2021 11:00:00,24.00,50.46,13.10,,
418,07/05/2021 11:30:00,24.02,50.69,13.19,,
419,07/05/2021 12:00:00,24.10,50.24,13.12,,
420,07/05/2021 12:30:00,24.16,49.24,12.87,,
421,07/05/2021 13:00:00,24.29,49.64,13.11,,
422,07/05/2021 13:30:00,24.30,49.04,12.93,,
423,07/05/2021 14:00:00,24.38,49.24,13.06,,
424,07/05/2021 14:30:00,24.36,48.81,12.92,,
425,07/05/2021 15:00:00,24.34,47.91,12.62,,
426,07/05/2021 15:30:00,24.32,47.62,12.51,,
427,07/05/2021 16:00:00,24.35,47.24,12.41,,
428,07/05/2021 16:30:00,24.39,47.10,12.40,,
429,07/05/2021 17:00:00,24.45,46.73,12.33,,
430,07/05/2021 17:30:00,24.47,46.67,12.34,,
431,07/05/2021 18:00:00,24.47,46.41,12.25,,
432,07/05/2021 18:30:00,24.48,46.18,12.18,,
433,07/05/2021 19:00:00,24.49,45.83,12.08,,
434,07/05/2021 19:30:00,24.56,45.79,12.12,,
435,07/05/2021 20:00:00,24.58,46.51,12.38,,
436,07/05/2021 20:30:00,24.57,46.62,12.41,,
437,07/05/2021 21:00:00,24.61,46.06,12.26,,
438,07/05/2021 21:30:00,24.63,46.31,12.36,,
439,07/05/2021 22:00:00,24.64,46.19,12.34,,
440,07/05/2021 22:30:00,24.64,45.87,12.23,,
441,07/05/2021 23:00:00,24.64,45.84,12.22,,
442,07/05/2021 23:30:00,24.61,45.85,12.19,,
443,07/06/2021 00:00:00,24.61,45.89,12.20,,
444,07/06/2021 00:30:00,24.66,45.90,12.26,,
445,07/06/2021 01:00:00,24.63,45.85,12.21,,
446,07/06/2021 01:30:00,24.63,45.72,12.17,,
447,07/06/2021 02:00:00,24.62,45.66,12.14,,
448,07/06/2021 02:30:00,24.59,45.68,12.12,,
449,07/06/2021 03:00:00,24.61,45.70,12.14,,
450,07/06/2021 03:30:00,24.59,45.59,12.09,,
451,07/06/2021 04:00:00,24.59,45.65,12.10,,
452,07/06/2021 04:30:00,24.60,45.30,12.00,,
453,07/06/2021 05:00:00,24.59,45.66,12.11,,
454,07/06/2021 05:30:00,24.55,45.78,12.11,,
455,07/06/2021 06:00:00,24.59,45.19,11.95,,
456,07/06/2021 06:30:00,24.59,45.34,12.00,,
457,07/06/2021 07:00:00,24.58,44.99,11.88,,
458,07/06/2021 07:30:00,24.58,45.21,11.95,,
459,07/06/2021 08:00:00,24.55,45.07,11.87,,
460,07/06/2021 08:30:00,24.54,45.34,11.96,,
461,07/06/2021 09:00:00,24.49,47.32,12.57,,
462,07/06/2021 09:30:00,24.75,48.06,13.04,,
463,07/06/2021 10:00:00,25.00,48.61,13.44,,
464,07/06/2021 10:30:00,25.07,48.15,13.36,,
465,07/06/2021 11:00:00,25.05,48.36,13.41,,
466,07/06/2021 11:30:00,24.68,49.29,13.36,,
467,07/06/2021 12:00:00,24.31,48.93,12.91,,
468,07/06/2021 12:30:00,24.35,47.82,12.60,,
469,07/06/2021 13:00:00,24.85,47.24,12.86,,
470,07/06/2021 13:30:00,25.23,46.87,13.09,,
471,07/06/2021 14:00:00,24.95,48.43,13.34,,
472,07/06/2021 14:30:00,24.68,53.29,14.56,,
473,07/06/2021 15:00:00,24.47,53.56,14.45,,
474,07/06/2021 15:30:00,24.75,52.77,14.48,,
475,07/06/2021 16:00:00,24.75,50.88,13.91,,
476,07/06/2021 16:30:00,24.88,50.00,13.77,,
477,07/06/2021 17:00:00,24.50,47.16,12.52,,
478,07/06/2021 17:30:00,24.27,46.11,11.97,,
