#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
132,08/11/2021 11:00:00,24.70,99.29,24.61,,
133,08/11/2021 11:30:00,24.63,99.27,24.54,,
134,08/11/2021 12:00:00,24.17,99.02,24.04,,
135,08/11/2021 12:30:00,23.96,99.01,23.82,,
136,08/11/2021 13:00:00,24.17,98.81,24.01,,
137,08/11/2021 13:30:00,24.35,98.46,24.13,,
138,08/11/2021 14:00:00,24.17,98.26,23.91,,
139,08/11/2021 14:30:00,23.90,98.26,23.64,,
140,08/11/2021 15:00:00,23.96,98.19,23.69,,
141,08/11/2021 15:30:00,24.16,98.15,23.88,,
142,08/11/2021 16:00:00,24.20,98.25,23.94,,
143,08/11/2021 16:30:00,23.96,98.19,23.69,,
144,08/11/2021 17:00:00,23.88,98.22,23.62,,
145,08/11/2021 17:30:00,24.04,98.16,23.77,,
146,08/11/2021 18:00:00,24.19,98.27,23.94,,
147,08/11/2021 18:30:00,23.96,98.23,23.69,,
148,08/11/2021 19:00:00,23.85,98.31,23.60,,
149,08/11/2021 19:30:00,23.97,98.21,23.70,,
150,08/11/2021 20:00:00,24.16,98.29,23.91,,
151,08/11/2021 20:30:00,24.03,98.26,23.77,,
152,08/11/2021 21:00:00,23.82,98.41,23.58,,
153,08/11/2021 21:30:00,23.82,98.52,23.60,,
154,08/11/2021 22:00:00,24.29,98.35,24.04,,
155,08/11/2021 22:30:00,25.19,98.33,24.94,,
156,08/11/2021 23:00:00,24.77,96.83,24.27,,
157,08/11/2021 23:30:00,24.68,97.45,24.28,,
158,08/12/2021 00:00:00,25.17,98.09,24.88,,
159,08/12/2021 00:30:00,24.87,96.65,24.33,,
160,08/12/2021 01:00:00,24.87,97.38,24.46,,
161,08/12/2021 01:30:00,25.14,98.18,24.86,,
162,08/12/2021 02:00:00,24.93,97.06,24.47,,
163,08/12/2021 02:30:00,24.92,97.82,24.59,,
164,08/12/2021 03:00:00,25.12,98.28,24.86,,
165,08/12/2021 03:30:00,24.94,97.37,24.53,,
166,08/12/2021 04:00:00,24.97,97.97,24.66,,
167,08/12/2021 04:30:00,25.06,98.22,24.79,,
168,08/12/2021 05:00:00,24.99,97.74,24.64,,
169,08/12/2021 05:30:00,24.99,98.17,24.71,,
170,08/12/2021 06:00:00,25.06,98.19,24.79,,
171,08/12/2021 06:30:00,25.01,97.95,24.69,,
172,08/12/2021 07:00:00,25.01,98.24,24.74,,
173,08/12/2021 07:30:00,25.04,98.22,24.77,,
174,08/12/2021 08:00:00,24.99,97.98,24.68,,
175,08/12/2021 08:30:00,24.98,98.16,24.70,,
176,08/12/2021 09:00:00,25.02,98.31,24.77,,
177,08/12/2021 09:30:00,25.12,97.34,24.70,,
178,08/12/2021 10:00:00,25.74,99.44,25.68,,
179,08/12/2021 10:30:00,26.09,99.17,25.99,,
180,08/12/2021 11:00:00,25.40,97.55,25.02,,
181,08/12/2021 11:30:00,21.85,96.16,21.24,,
182,08/12/2021 12:00:00,20.25,96.26,19.66,,
183,08/12/2021 12:30:00,19.24,96.44,18.68,,
184,08/12/2021 13:00:00,18.80,96.98,18.33,,
185,08/12/2021 13:30:00,19.08,97.63,18.72,,
186,08/12/2021 14:00:00,19.38,97.62,19.02,,
187,08/12/2021 14:30:00,19.22,97.23,18.79,,
188,08/12/2021 15:00:00,18.86,96.98,18.40,,
189,08/12/2021 15:30:00,18.56,97.07,18.11,,
190,08/12/2021 16:00:00,18.70,97.46,18.32,,
191,08/12/2021 16:30:00,18.93,97.50,18.55,,
192,08/12/2021 17:00:00,18.94,97.24,18.52,,
193,08/12/2021 17:30:00,18.67,97.09,18.22,,
194,08/12/2021 18:00:00,18.65,97.35,18.24,,
195,08/12/2021 18:30:00,18.97,97.59,18.60,,
196,08/12/2021 19:00:00,19.08,97.39,18.68,,
197,08/12/2021 19:30:00,18.86,97.12,18.42,,
198,08/12/2021 20:00:00,18.80,97.36,18.39,,
199,08/12/2021 20:30:00,19.80,97.76,19.46,,
200,08/12/2021 21:00:00,19.60,97.11,19.16,,
201,08/12/2021 21:30:00,19.36,97.86,19.03,,
202,08/12/2021 22:00:00,22.91,100.00,22.94,,
203,08/12/2021 22:30:00,24.49,100.00,24.53,,
204,08/12/2021 23:00:00,22.44,98.07,22.16,,
205,08/12/2021 23:30:00,23.35,100.00,23.38,,
206,08/13/2021 00:00:00,24.63,100.00,24.67,,
207,08/13/2021 00:30:00,23.56,98.53,23.35,,
208,08/13/2021 01:00:00,23.72,99.64,23.69,,
209,08/13/2021 01:30:00,24.66,99.55,24.62,,
210,08/13/2021 02:00:00,23.83,98.48,23.61,,
211,08/13/2021 02:30:00,23.62,99.13,23.51,,
212,08/13/2021 03:00:00,24.51,99.23,24.42,,
213,08/13/2021 03:30:00,24.14,98.59,23.94,,
214,08/13/2021 04:00:00,23.61,99.01,23.48,,
215,08/13/2021 04:30:00,24.42,98.79,24.25,,
216,08/13/2021 05:00:00,24.20,98.56,23.99,,
217,08/13/2021 05:30:00,23.65,98.88,23.49,,
218,08/13/2021 06:00:00,24.29,98.51,24.07,,
219,08/13/2021 06:30:00,24.31,98.55,24.10,,
220,08/13/2021 07:00:00,23.75,98.75,23.58,,
221,08/13/2021 07:30:00,24.30,98.41,24.07,,
222,08/13/2021 08:00:00,24.31,98.36,24.07,,
223,08/13/2021 08:30:00,23.76,98.88,23.61,,
224,08/13/2021 09:00:00,24.20,98.56,24.00,,
225,08/13/2021 09:30:00,24.38,98.26,24.12,,
226,08/13/2021 10:00:00,22.90,97.89,22.57,,
227,08/13/2021 10:30:00,24.40,98.74,24.22,,
228,08/13/2021 11:00:00,24.82,98.87,24.66,,
229,08/13/2021 11:30:00,24.63,99.00,24.50,,
230,08/13/2021 12:00:00,24.21,98.97,24.08,,
231,08/13/2021 12:30:00,23.83,99.03,23.70,,
232,08/13/2021 13:00:00,23.53,99.09,23.41,,
233,08/13/2021 13:30:00,23.41,99.19,23.31,,
234,08/13/2021 14:00:00,23.50,99.14,23.38,,
235,08/13/2021 14:30:00,23.59,99.10,23.47,,
236,08/13/2021 15:00:00,23.55,99.14,23.44,,
237,08/13/2021 15:30:00,23.46,99.15,23.35,,
238,08/13/2021 16:00:00,23.40,99.17,23.29,,
239,08/13/2021 16:30:00,23.40,99.15,23.29,,
240,08/13/2021 17:00:00,23.41,99.14,23.30,,
241,08/13/2021 17:30:00,23.42,99.13,23.31,,
242,08/13/2021 18:00:00,23.36,99.16,23.25,,
243,08/13/2021 18:30:00,23.38,99.17,23.27,,
244,08/13/2021 19:00:00,23.41,99.22,23.31,,
245,08/13/2021 19:30:00,23.38,99.18,23.27,,
246,08/13/2021 20:00:00,23.30,99.14,23.19,,
247,08/13/2021 20:30:00,23.32,99.14,23.21,,
248,08/13/2021 21:00:00,23.40,99.11,23.28,,
249,08/13/2021 21:30:00,23.36,99.24,23.26,,
250,08/13/2021 22:00:00,23.94,99.61,23.90,,
251,08/13/2021 22:30:00,25.13,99.00,24.99,,
252,08/13/2021 23:00:00,24.99,98.97,24.85,,
253,08/13/2021 23:30:00,24.28,98.92,24.13,,
254,08/14/2021 00:00:00,24.77,99.22,24.68,,
255,08/14/2021 00:30:00,25.20,99.57,25.16,,
256,08/14/2021 01:00:00,24.48,98.73,24.30,,
257,08/14/2021 01:30:00,24.59,99.41,24.52,,
258,08/14/2021 02:00:00,25.14,99.32,25.06,,
259,08/14/2021 02:30:00,24.82,98.92,24.67,,
260,08/14/2021 03:00:00,24.44,98.99,24.30,,
261,08/14/2021 03:30:00,24.94,99.17,24.84,,
262,08/14/2021 04:00:00,25.14,99.51,25.09,,
263,08/14/2021 04:30:00,24.44,98.71,24.26,,
264,08/14/2021 05:00:00,24.73,99.27,24.64,,
265,08/14/2021 05:30:00,25.18,99.52,25.13,,
266,08/14/2021 06:00:00,24.66,98.73,24.49,,
267,08/14/2021 06:30:00,24.57,99.36,24.49,,
268,08/14/2021 07:00:00,25.05,99.21,24.95,,
269,08/14/2021 07:30:00,24.93,99.20,24.83,,
270,08/14/2021 08:00:00,24.41,98.78,24.24,,
271,08/14/2021 08:30:00,24.85,99.21,24.75,,
272,08/14/2021 09:00:00,25.14,99.64,25.11,,
273,08/14/2021 09:30:00,24.62,98.75,24.45,,
274,08/14/2021 10:00:00,24.64,99.29,24.56,,
275,08/14/2021 10:30:00,24.36,99.01,24.23,,
276,08/14/2021 11:00:00,23.80,98.49,23.58,,
277,08/14/2021 11:30:00,23.40,98.96,23.26,,
278,08/14/2021 12:00:00,24.80,97.48,24.41,,
279,08/14/2021 12:30:00,24.71,93.98,23.71,,
280,08/14/2021 13:00:00,24.44,93.47,23.35,,
281,08/14/2021 13:30:00,24.08,93.52,22.99,,
282,08/14/2021 14:00:00,23.69,93.60,22.62,,
283,08/14/2021 14:30:00,23.37,94.02,22.38,,
284,08/14/2021 15:00:00,23.08,94.36,22.15,,
285,08/14/2021 15:30:00,22.94,95.57,22.22,,
286,08/14/2021 16:00:00,23.00,97.49,22.61,,
287,08/14/2021 16:30:00,23.12,97.30,22.70,,
288,08/14/2021 17:00:00,23.15,97.61,22.78,,
289,08/14/2021 17:30:00,23.08,97.36,22.67,,
290,08/14/2021 18:00:00,22.94,97.06,22.48,,
291,08/14/2021 18:30:00,22.95,97.66,22.59,,
292,08/14/2021 19:00:00,23.02,97.82,22.69,,
293,08/14/2021 19:30:00,23.00,97.86,22.68,,
294,08/14/2021 20:00:00,22.95,97.41,22.55,,
295,08/14/2021 20:30:00,22.93,97.93,22.61,,
296,08/14/2021 21:00:00,23.02,97.66,22.66,,
297,08/14/2021 21:30:00,22.97,97.72,22.62,,
298,08/14/2021 22:00:00,23.75,99.40,23.69,,
299,08/14/2021 22:30:00,24.93,97.75,24.59,,
300,08/14/2021 23:00:00,24.59,94.90,23.75,,
301,08/14/2021 23:30:00,24.08,97.47,23.68,,
302,08/15/2021 00:00:00,24.59,96.89,24.09,,
303,08/15/2021 00:30:00,24.75,96.80,24.24,,
304,08/15/2021 01:00:00,24.16,96.39,23.58,,
305,08/15/2021 01:30:00,24.53,96.44,23.95,,
306,08/15/2021 02:00:00,24.76,95.98,24.11,,
307,08/15/2021 02:30:00,24.26,95.39,23.50,,
308,08/15/2021 03:00:00,24.41,96.54,23.85,,
309,08/15/2021 03:30:00,24.74,95.51,24.01,,
310,08/15/2021 04:00:00,24.39,95.42,23.64,,
311,08/15/2021 04:30:00,24.35,97.03,23.88,,
312,08/15/2021 05:00:00,24.69,95.88,24.02,,
313,08/15/2021 05:30:00,24.51,95.90,23.85,,
314,08/15/2021 06:00:00,24.32,97.09,23.86,,
315,08/15/2021 06:30:00,24.63,96.11,24.00,,
316,08/15/2021 07:00:00,24.66,96.75,24.15,,
317,08/15/2021 07:30:00,24.29,96.87,23.79,,
318,08/15/2021 08:00:00,24.56,96.07,23.92,,
319,08/15/2021 08:30:00,24.70,96.22,24.09,,
320,08/15/2021 09:00:00,24.29,96.51,23.73,,
321,08/15/2021 09:30:00,24.65,96.51,24.09,,
322,08/15/2021 10:00:00,25.22,95.57,24.50,,
323,08/15/2021 10:30:00,25.19,96.67,24.66,,
324,08/15/2021 11:00:00,24.47,94.00,23.47,,
325,08/15/2021 11:30:00,23.73,93.89,22.72,,
326,08/15/2021 12:00:00,23.07,94.29,22.13,,
327,08/15/2021 12:30:00,22.88,96.82,22.38,,
328,08/15/2021 13:00:00,23.07,96.88,22.57,,
329,08/15/2021 13:30:00,23.30,96.74,22.79,,
330,08/15/2021 14:00:00,25.06,98.48,24.84,,
331,08/15/2021 14:30:00,23.96,70.16,18.21,,
332,08/15/2021 15:00:00,23.73,66.62,17.17,,
333,08/15/2021 15:30:00,23.38,66.16,16.73,,
334,08/15/2021 16:00:00,23.01,66.20,16.39,,
335,08/15/2021 16:30:00,22.67,66.52,16.14,,
336,08/15/2021 17:00:00,22.35,65.99,15.70,,
337,08/15/2021 17:30:00,22.06,66.44,15.54,,
338,08/15/2021 18:00:00,21.82,66.63,15.36,,
339,08/15/2021 18:30:00,21.65,66.50,15.16,,
340,08/15/2021 19:00:00,21.47,66.41,14.97,,
341,08/15/2021 19:30:00,21.32,67.35,15.04,,
342,08/15/2021 20:00:00,21.17,67.73,14.99,,
343,08/15/2021 20:30:00,21.13,67.41,14.87,,
344,08/15/2021 21:00:00,21.22,67.51,14.99,,
345,08/15/2021 21:30:00,21.14,69.53,15.37,,
346,08/15/2021 22:00:00,23.07,86.42,20.70,,
347,08/15/2021 22:30:00,23.98,72.33,18.72,,
348,08/15/2021 23:00:00,22.95,70.91,17.41,,
349,08/15/2021 23:30:00,22.26,76.21,17.90,,
350,08/16/2021 00:00:00,23.17,73.45,18.19,,
351,08/16/2021 00:30:00,23.09,69.36,17.19,,
352,08/16/2021 01:00:00,22.20,72.33,17.01,,
353,08/16/2021 01:30:00,22.68,73.47,17.72,,
354,08/16/2021 02:00:00,23.21,68.91,17.20,,
355,08/16/2021 02:30:00,22.50,69.96,16.77,,
356,08/16/2021 03:00:00,22.24,73.14,17.22,,
357,08/16/2021 03:30:00,23.08,70.34,17.41,,
358,08/16/2021 04:00:00,22.87,69.10,16.93,,
359,08/16/2021 04:30:00,22.17,72.31,16.97,,
360,08/16/2021 05:00:00,22.77,72.33,17.55,,
361,08/16/2021 05:30:00,23.07,68.69,17.02,,
362,08/16/2021 06:00:00,22.40,70.58,16.81,,
363,08/16/2021 06:30:00,22.41,72.70,17.29,,
364,08/16/2021 07:00:00,23.10,69.39,17.21,,
365,08/16/2021 07:30:00,22.71,69.27,16.82,,
366,08/16/2021 08:00:00,22.18,72.95,17.12,,
367,08/16/2021 08:30:00,23.30,93.87,22.29,,
368,08/16/2021 09:00:00,24.15,55.31,14.65,,
369,08/16/2021 09:30:00,24.19,55.76,14.82,,
370,08/16/2021 10:00:00,24.25,57.09,15.23,,
371,08/16/2021 10:30:00,24.29,62.67,16.73,,
372,08/16/2021 11:00:00,24.44,61.96,16.70,,
373,08/16/2021 11:30:00,24.70,56.28,15.43,,
374,08/16/2021 11:38:23,,,,Logged,Logged
